,Date Created,Number of Likes,Source of Tweet,Tweets
2383,2022-10-03 03:03:50+00:00,2,Twitter for iPhone,@absurdlymax @sleight_henry wish I could walk around with Evard’s black tentacles sprouted from my back
2384,2022-10-03 01:52:54+00:00,2,Twitter Web App,"Alright, I did all my work for today and exercised. Now I'm going to be gay in Latin until bedtime

https://t.co/3oja1NvsWV via @amazon"
2385,2022-10-03 01:45:35+00:00,5,Twitter Web App,"It's so weird: Sometimes I can't tell whether I'm going to like a thing until I post it, let it hang out there for about 10 s."
2386,2022-10-03 01:00:34+00:00,1,Twitter for iPhone,@prerationalist @InvisibIeyeball Yeah
2387,2022-10-02 23:33:41+00:00,3,Twitter Web App,@RobertTalisse Why does this seem so Jersey
2388,2022-10-02 23:06:24+00:00,2,Twitter Web App,"@zetalyrae @robertzzk Yeah dust would get all in there, and cookie crumbs"
2389,2022-10-02 22:42:25+00:00,10,Twitter Web App,"Alright everyone, I've just been informed that tomorrow is Monday. Now I know it's gonna be rough, but I believe in us. We're gonna make it."
2390,2022-10-02 22:40:42+00:00,1,Twitter Web App,@OneEyedAlpaca https://t.co/WenmdQFbdg
2391,2022-10-02 21:52:31+00:00,2,Twitter Web App,"@SC_Griffith in my case, this is an accurate description for how the process works if you add erasing and redrawing until the paper almost has a hole in it"
2392,2022-10-02 21:42:36+00:00,1,Twitter Web App,"@ReneeSolana This tweet is currently the best, objectively"
2393,2022-10-02 21:29:11+00:00,0,Twitter Web App,@JacobAriBarrett We're all just basically copying each other :-|
2394,2022-10-02 16:44:22+00:00,2,Twitter Web App,"@absurdlymax I'm inconsistent in viewing the mistakes of others vs myself. For others, I think that people do the best they can, and I don't think people should just suffer if they do something bad (i.e., I'm not a retributionist). But somehow it feels self-serving to apply that to myself..."
2395,2022-10-02 16:26:35+00:00,7,Twitter Web App,"When I finally tweet something dumb (small probability event with many, many chances to happen), just know that if you tell me it's dumb I'll immediately be like ""Yeah, that's dumb"" if I haven't already realized it. And then I'll feel bad about it for basically ever."
2396,2022-10-02 16:21:33+00:00,3,Twitter Web App,@davidmneary @RobertTalisse Nietzsche can I
2397,2022-10-02 16:16:50+00:00,1,Twitter Web App,@IsomorphicPhi Word
2398,2022-10-02 16:14:20+00:00,3,Twitter Web App,"@ReneeSolana It's possible to be an extremely emotional rational machine, which is pretty much me :-|

My evidence: A gf I had for 13 years told me that I'm the most emotional and rational person she's ever met"
2399,2022-10-02 15:59:19+00:00,1,Twitter Web App,@InvisibIeyeball projecting every episode of Saved by the Bell onto the surface of the Moon?
2400,2022-10-02 15:58:20+00:00,4,Twitter Web App,@InvisibIeyeball bio-engineered virus?
2401,2022-10-02 15:56:40+00:00,0,Twitter Web App,@RafaRuizdeLira Yeah but I'll hear no words against Socrates. He helped me stop being dumb and stuff
2402,2022-10-02 15:52:06+00:00,1,Twitter Web App,@angryfermion worm holes are too unstable.
2403,2022-10-02 15:50:25+00:00,2,Twitter Web App,@nascentwisp You're still a cute little twitter ghost
2404,2022-10-02 15:35:34+00:00,1,Twitter Web App,"@StefanFSchubert I agree with that. At the same time, between Thanksgiving and Christmas, NYC becomes intolerable in many places... too much of a good thing, for me atleast"
2405,2022-10-02 15:23:48+00:00,1,Twitter Web App,@TylerAlterman Looking to keep expanding that until it's 3/4 of the year at least 👻👻👻
2406,2022-10-02 14:00:33+00:00,1,Twitter Web App,@figworms this is the best do-not-litter sign that the universe has ever seen
2407,2022-10-02 13:56:48+00:00,1,Twitter Web App,@strangestloop I basically made a job for myself that is about creating order from chaos 😅
2408,2022-10-02 13:29:21+00:00,2,Twitter Web App,@CineraVerinia Leveraging my Twitter addiction to get myself... er... everything ha
2409,2022-10-02 13:25:22+00:00,1,Twitter Web App,"@linaelrasheed It was vanilla Huel, which I give a 5 (meh) without anything added. The pumpkin spice pumped that up to an amazing 6 😂"
2410,2022-10-02 02:23:38+00:00,2,Twitter Web App,"@emmalrichter @3blue1brown I have yet a different way of visualizing it; maybe I should write it up... It makes a tree-like thing with geometrical shapes and regions shaded with colors. I started designing a tattoo of it, but then got side-tracked with other projects"
2411,2022-10-02 01:57:56+00:00,1,Twitter Web App,@robertzzk My model includes diminishing marginal returns and has a multidimensional effing around landscape :-|
2412,2022-10-02 01:50:06+00:00,1,Twitter Web App,"@robertzzk Why, you can't be series! Otoh everything has its Laplace."
2413,2022-10-02 01:42:48+00:00,1,Twitter Web App,"@robertzzk This was my home:
https://t.co/nOxByoH7sc"
2414,2022-10-02 01:41:30+00:00,1,Twitter Web App,"@robertzzk He converted me into a fervent Platonist with that Mandelbrot set thing, and then got me all obsessed with differentiable manifolds so I left his book for one on mathematical physics, where I camped out like a hermit for about 5 yrs. What a tangent (bundle) that was"
2415,2022-10-02 01:32:16+00:00,1,Twitter Web App,"@robertzzk I see The Road to Reality there, a light read"
2416,2022-10-01 23:50:49+00:00,1,Twitter Web App,@emnode @zoeblade Same
2417,2022-10-01 22:37:41+00:00,3,Twitter Web App,Tossed some pumpkin spice in my Huel; not bad
2418,2022-10-01 21:14:02+00:00,0,Twitter Web App,@lhallwriter The Manuscript Found in Saragossa by Jan Potocki. I use it to learn languages by reading it over and over in them. Bulgarian and Spanish so far.
2419,2022-10-01 20:55:28+00:00,3,Twitter Web App,@robertzzk My life: 1 -&gt; 2 -&gt; 1 -&gt; 2 -&gt; 1 -&gt; 2 -&gt; ...
2420,2022-10-01 20:05:36+00:00,2,Twitter Web App,"Alright, going to read about category theory and later maybe vibe-post about it"
2421,2022-10-01 18:10:26+00:00,1,Twitter Web App,@enlightenedcoop @foundmyfitness Me too fr fr
2422,2022-10-01 17:09:21+00:00,2,Twitter Web App,@nascentwisp A self similar fractal of mushrooms!
2423,2022-10-01 15:52:49+00:00,2,Twitter Web App,@absurdlymax Yeah basically in my hell the bad guys have to sit with the Doc Martens
2424,2022-10-01 15:43:57+00:00,3,Twitter Web App,"@robertzzk I have journals and journals filled with equations; I look through them and I'm like ""Damn, respect to whoever the hell this was"""
2425,2022-10-01 15:40:39+00:00,1,Twitter Web App,"@absurdlymax Sometimes when I'm hungry and really wish I weren't, yet am unwilling to do anything about it, I just eat a blob of PB with a square of chocolate. Problem solved."
2426,2022-10-01 15:36:37+00:00,2,Twitter Web App,"@absurdlymax You know how people imagine a bunch of white clouds for heaven? For hell, I imagine a place where you could buy many fine leather goods"
2427,2022-10-01 15:34:35+00:00,1,Twitter Web App,@absurdlymax Like PB w/out choco I tell ya
2428,2022-10-01 15:32:49+00:00,2,Twitter Web App,@figworms these images you post👌
2429,2022-10-01 15:29:47+00:00,0,Twitter Web App,@QualyThe i've soiled myself thanks Qual
2430,2022-10-01 15:29:04+00:00,1,Twitter Web App,@absurdlymax And remember that to err is *not* cumin
2431,2022-10-01 15:24:07+00:00,1,Twitter Web App,@absurdlymax I'm that reply guy fr fr
2432,2022-10-01 15:14:13+00:00,1,Twitter Web App,@cdr @sun_girlxo Especially mine
2433,2022-10-01 15:13:16+00:00,2,Twitter Web App,"Decided to stop pronouncing the t's in ""Latin"" and ""Manhattan"", who am I??"
2434,2022-10-01 15:09:50+00:00,1,Twitter Web App,Hiking is not on the list. Exercising on the elliptical every day while reading/watching things in Spanish is.
2435,2022-10-01 15:07:35+00:00,1,Twitter Web App,"It's hard for me to separate ""hobby"" from ""thing my life is about, which must be integrated with all other such things in a single coherent system"" 😅 https://t.co/SRUnbjxYMP"
2436,2022-10-01 15:01:57+00:00,1,Twitter Web App,@robertzzk All bumber stickers are wrong? Omg what am I going to do? We're talking basically everything I know about the world!
2437,2022-10-01 14:58:54+00:00,0,Twitter Web App,@strangestloop :-]
2438,2022-10-01 14:57:45+00:00,2,Twitter Web App,"Okay so, from now on, when a thread I write doesn't get much attention, I'm going to repeat to myself: ""Sampling from a fat-tailed distribution"""
2439,2022-10-01 13:27:45+00:00,2,Twitter Web App,"@absurdlymax @forsapphic yeah me too, easily :)"
2440,2022-10-01 02:51:47+00:00,1,Twitter for iPhone,@ladymcscope if i had a gf she could legit say that to me
2441,2022-10-01 02:49:34+00:00,1,Twitter for iPhone,"@uberwensch_ They’re all the same girl, traveling backward and forward thru spacetime"
2442,2022-10-01 02:42:40+00:00,1,Twitter for iPhone,@nascentwisp Eventually I was able to do it anywhere and without the sign. But the plague turned me into Robinson Crusoe again 😅
2443,2022-10-01 02:36:53+00:00,2,Twitter for iPhone,@absurdlymax @dalythedarkbulb A very basic disguise will fool me
2444,2022-10-01 02:36:00+00:00,4,Twitter for iPhone,@absurdlymax @dalythedarkbulb I saw a tweet earlier today from a guy dressed with the same colors and thought it was Daly at first 😅
2445,2022-10-01 02:32:30+00:00,3,Twitter for iPhone,"@nascentwisp I wrote only to my circle about it, I think. I sat in a coffee shop with a sign that said “I want to talk to a stranger a day, wanna help?” And people were super kind and enthusiastic about it!"
2446,2022-10-01 02:12:55+00:00,3,Twitter for iPhone,@nascentwisp I did this and it went well! :)
2447,2022-10-01 01:35:17+00:00,2,Twitter Web App,"@CineraVerinia (1) I love Edwin Jaynes's book on probability theory
(2) I want to become a 1,000-year-old vampire in being an actual 1,000-year-old vampire :-|"
2448,2022-10-01 01:30:00+00:00,2,Twitter Web App,"@robertzzk Cerebrum in Latin means brain, like the whole thing, so that's how I read it at first 😅"
2449,2022-10-01 01:27:08+00:00,1,Twitter Web App,"@InvisibIeyeball omg that sounds yummy

to your question: only because it rhymes with Huel haha"
2450,2022-10-01 01:25:06+00:00,1,Twitter Web App,@lu_sichu @typecfemale based
2451,2022-10-01 01:23:04+00:00,1,Twitter Web App,@InvisibIeyeball Hmm I should try this. Earlier I put choco Huel in my gruel and it seemed to improve the situation. Finding gruel replacement could be even better!
2452,2022-10-01 00:36:39+00:00,1,Twitter Web App,@robertzzk @frances__lorenz nailed it
2453,2022-10-01 00:21:41+00:00,1,Twitter for iPhone,@robertzzk @frances__lorenz This is my handwriting; I’ll let you guess the associations 😅 https://t.co/GBjQESjej9
2454,2022-10-01 00:09:30+00:00,2,Twitter for iPhone,"@angryfermion check? i mean, yeah! that’s right, sexy over here"
2455,2022-10-01 00:07:32+00:00,1,Twitter for iPhone,@artistfuly Gaudeō quod id putās 😁
2456,2022-09-30 22:22:23+00:00,1,Twitter Web App,@robertzzk Which is always how I dance. And I do dance. So it's not vacuously true :-|
2457,2022-09-30 22:21:45+00:00,1,Twitter Web App,"@robertzzk I'm not convinced that AGI will ever be able to do straight up crazy, which is me dancing sober :-|"
2458,2022-09-30 22:09:10+00:00,0,Twitter Web App,"@DebLukovich That I'm understanding. I can't claim perfection here, but when I do get prickly and think something unfair I tend to correct myself quickly (and then go sit in the shmuck corner)"
2459,2022-09-30 22:03:32+00:00,1,Twitter Web App,@RafaRuizdeLira @absurdlymax h/t to @correctrix for this trick btw
2460,2022-09-30 22:01:48+00:00,1,Twitter Web App,@absurdlymax That's a tough one. I try to be deliberate and remind myself when I notice my internal voice becoming mean
2461,2022-09-30 21:53:50+00:00,2,Twitter Web App,"@absurdlymax When people spontaneously offer up positive traits about you, and esp when what different people say overlaps, I feel like that's a strong indication of the thing really being a strong point."
2462,2022-09-30 21:32:18+00:00,2,Twitter Web App,@CineraVerinia @miniyambao @Kirsten3531 @lumpthought The thing that's ingenious about Dion's suggestion is that it combines the best of both ideas: It gets directly at what the person cares about while also letting them know that you see them in particular. Brings a tear to my eye damn
2463,2022-09-30 21:14:58+00:00,0,Twitter Web App,@StuartIWalton @AnnaGHughes Awwww
2464,2022-09-30 21:07:58+00:00,2,Twitter Web App,"@miniyambao @CineraVerinia @Kirsten3531 @lumpthought All this is so relatable (and wise)

I had to stop; it was destroying my sense of self-worth. 

Also, being desperate leads to predators creeping in, loving bombing to get you closer, etc."
2465,2022-09-30 21:05:49+00:00,1,Twitter Web App,@absurdlymax https://t.co/jXBEETofv0
2466,2022-09-30 21:02:51+00:00,2,Twitter Web App,@absurdlymax 𝕹𝖔 𝖜𝖔𝖗𝖗𝖎𝖊𝖘
2467,2022-09-30 20:59:36+00:00,1,Twitter Web App,@absurdlymax Comic Sans ha
2468,2022-09-30 20:57:56+00:00,1,Twitter Web App,"@miniyambao @CineraVerinia @Kirsten3531 @lumpthought It seems crucial to do this, with lots of things. I know how to simulate being other people with different ideas,; it takes a lot of time and still often isn't as good as just talking to other people who are different (but maybe not too different) from oneself."
2469,2022-09-30 20:36:01+00:00,2,Twitter Web App,"@miniyambao @CineraVerinia @Kirsten3531 @lumpthought The failure of ""What are you passionate about?"" is a great example: It fails a reasonable rule (Only answer things that target me specifically) but it works great with some people. You'd have to get in someone's head to understand."
2470,2022-09-30 20:32:53+00:00,1,Twitter Web App,@CineraVerinia @miniyambao @Kirsten3531 @lumpthought fr somebody knows what she's doing around here
2471,2022-09-30 20:19:50+00:00,1,Twitter Web App,"@absurdlymax I tried this, but it's not the same: https://t.co/RczNMlU9Vj"
2472,2022-09-30 20:18:07+00:00,3,Twitter Web App,"@absurdlymax When I'm writing in that markdown editor or whatever, I feel all alone. But when I'm writing in this little box, I feel like I'm sitting in the Twitter bar with you guys; it's nice."
2473,2022-09-30 19:52:54+00:00,1,Twitter Web App,@xtremepentest I feel bash-ed
2474,2022-09-30 19:48:52+00:00,10,Twitter Web App,"So, the facts:

(1) I like tweeting
(2) I have a hard time writing blog articles

Possible solution: Write thread, copy to blog (&amp; prolly also LinkedIn); alternate writing in English and Latin (obviously Latin would not go to LinkedIn haha)"
2475,2022-09-30 19:46:29+00:00,2,Twitter Web App,@linaelrasheed pretty sure ha
2476,2022-09-30 18:18:03+00:00,1,Twitter Web App,@correctrix https://t.co/YSclNSYK1B
2477,2022-09-30 17:54:42+00:00,0,Twitter Web App,"When I write about serious things, you would rather see"
2478,2022-09-30 17:45:38+00:00,1,Twitter Web App,@TetraspaceWest @Kickstarter This looks cool!
